time,x,y,yaw,d_x,d_y,d_yaw,x_ref,y_ref,yaw_ref,d_x_ref,d_y_ref,d_yaw_ref,xe,ye,yaw_e,vx_local,vx_local_ref,vc,wc
11263.516,0.000904770848001446,-5.646347068055668e-05,0.0009525683708488941,0.010080849858736588,-0.0007681102272892852,0.004837078854513936,0.0019051360432058573,1.168907260762353e-06,,0.02158673107624054,2.1257899788906798e-05,0.010793371126055717,0.001000387136759109,5.725025214305233e-05,0.0005705862659020535,0.010080555718932224,0.0215867422521,0.019873077724886844,0.017075104985348675
11263.537,0.0011490162272857485,-7.417171903634223e-05,0.0012224025558680296,0.012212268963948555,-0.0008854124177699508,0.004902584838162411,0.0024448044132441282,1.700354800959758e-06,,0.02158673107624054,2.1257899788906798e-05,0.010793371126055717,0.001295824457821208,7.525004299037782e-05,0.0007423687541558005,0.012211842529024386,0.0215867422521,0.023444845871601304,0.017463743930590442
11263.556,0.00145040794421758,-8.761892714226338e-05,0.0012224025558680296,0.015069585846262635,-0.0006723604052813813,0.005335198853002386,0.0024448044132441282,1.700354800959758e-06,,0.02158673107624054,2.1257899788906798e-05,0.010793371126055717,0.0009944487048545642,8.873581662665964e-05,0.0006356647770934237,0.015069188753097602,0.0215867422521,0.026556329538455294,0.017279693782371
11263.577,0.0018131204819926139,-0.00010678374562789195,0.0014931833138689399,0.018135626890005262,-0.0009582409243476634,0.0060189083633333815,0.002986365696415305,2.2371214072336443e-06,,0.024426229298114777,2.9236609407234937e-05,0.012213123962283134,0.001173322011490903,0.00010819121944861513,0.000786067367835987,0.01813494476859992,0.0244262460619,0.02983097212611608,0.018962582765320403
11263.597,0.0022453118868155375,-0.0001296918869332364,0.0014931833138689399,0.02160957024067449,-0.0011454070652422215,0.006656801058735146,0.002986365696415305,2.2371214072336443e-06,,0.024426229298114777,2.9236609407234937e-05,0.012213123962283134,0.0007411644015948756,0.00013130628991993643,0.000652931346658378,0.021608600181817574,0.0244262460619,0.03225029705241547,0.018778995918718004
11263.616,0.0027483939090717224,-0.0001543564714958645,0.0025103548541665077,0.025154101112260185,-0.0012332292281044862,0.007586836450638553,0.005020701792091131,7.294969236681936e-06,,0.04206414148211479,0.0001082396847778,0.021032145246863365,0.002272467121372424,0.00015939725783207059,0.0015183661579398627,0.025152865386667084,0.0420642793179,0.037072881700254134,0.029451958754510985
11263.637,0.003311625958785036,-0.00018862584088719103,0.0030361583922058344,0.026820573795054325,-0.001631874732870555,0.007751877593228515,0.006072305142879486,1.0000961083278526e-05,,0.04206414148211479,0.0001082396847778,0.021032145246863365,0.0027609067132296403,0.0001954386983095157,0.0018813802665164272,0.02681867145944428,0.0420642793179,0.04199441382877142,0.030265360451887977
11263.656,0.003941580466479633,-0.00022787548542879676,0.0030361583922058344,0.03315550040457248,-0.0020657707653223556,0.009757620525895634,0.006072305142879486,1.0000961083278526e-05,,0.04206414148211479,0.0001082396847778,0.021032145246863365,0.0021310415584172545,0.00023502069424421069,0.0016959854765221383,0.03315270214068485,0.0420642793179,0.045485227755496564,0.029972073856431417
11263.677,0.00464195940240425,-0.0002793579258431045,0.003587346989661455,0.03501894679865142,-0.0025741220208933134,0.010369337903503749,0.007174678146839142,1.28775918710744e-05,,0.050374437123537064,0.0001678277476457879,0.025187363848090172,0.002533167963301517,0.00028831563594154235,0.002039787315922019,0.035014921258660306,0.0503747165203,0.0501406368456815,0.03499911271478384
11263.696,0.00542112696319208,-0.000344927108835158,0.003587346989661455,0.03895837803854113,-0.0032784591495311132,0.011487727333801911,0.007174678146839142,1.28775918710744e-05,,0.050374437123537064,0.0001678277476457879,0.025187363848090172,0.0017541843450967585,0.0003546875257673208,0.0018100327692409657,0.03895248965780232,0.0503747165203,0.054088597946003625,0.03466606038564171
11263.717,0.006288799105562071,-0.0004236715245298228,0.005252426024526358,0.04338360711755256,-0.003937220784647301,0.012936382170856613,0.010504788719117641,3.0288658308563754e-05,,0.06936664879322052,0.0003715420898515731,0.03468383848667145,0.004216905156234976,0.00044537531648035746,0.0032163841606830884,0.043375500854133116,0.069367647171,0.060573172400379134,0.047166977243915914
11263.737,0.007243110728447966,-0.0005114046006589046,0.006119521800428629,0.04771558114325322,-0.004386653806358337,0.013481514393550907,0.01223895512521267,3.957721128244884e-05,,0.06936664879322052,0.0003715420898515731,0.03468383848667145,0.004997101499800572,0.000539461578304092,0.003813849648708456,0.04770534013577548,0.069367647171,0.06660809880254315,0.0485778119324101
11263.756,0.008295290058571103,-0.000585269447194392,0.006119521800428629,0.05260896650979329,-0.0036932423270296536,0.015649114228261967,0.01223895512521267,3.957721128244884e-05,,0.06936664879322052,0.0003715420898515731,0.03468383848667145,0.0039452878007055275,0.0006145174318624686,0.0035008673641648506,0.052599114816469734,0.069367647171,0.0717478487377503,0.0480936215286069
11263.777,0.009451452311189379,-0.0006548399830219598,0.006988273933529854,0.05780811262965196,-0.00347852679130246,0.017430720405307975,0.01397643331438303,4.891430580755696e-05,,0.0743354931473732,0.0004443541693035513,0.037168435752391815,0.004527049307804432,0.0006903243752155765,0.0040210050891523064,0.05779753642971952,0.0743368193507,0.0772697538579702,0.0512158910235247
11263.796,0.010711623379468516,-0.0007309750172455054,0.006988273933529854,0.06300855341258149,-0.0038067517110941876,0.018729094569723995,0.01397643331438303,4.891430580755696e-05,,0.0743354931473732,0.0004443541693035513,0.037168435752391815,0.0032673979731446955,0.0007689744809931028,0.00364642319774965,0.06299548000187949,0.0743368193507,0.08133914705853151,0.05076768802861464
11263.817,0.01208110817293695,-0.000818800254753782,0.009520074352622032,0.06847423967192705,-0.00439126187531798,0.01988373567288205,0.019039802253246307,9.664308890933171e-05,,0.10349196940660477,0.001001308555714786,0.05174845829606056,0.006962068740703365,0.0008894147899100046,0.005780548903375507,0.06845733970160478,0.103496812284,0.08964404497021304,0.0703308577392305
11263.836,0.01354679539199194,-0.000932431124292421,0.010813785716891289,0.07328436095781501,-0.005681543477324667,0.01953075162760466,0.02162710204720497,0.00012167580280220136,,0.10349196940660477,0.001001308555714786,0.05174845829606056,0.008084591335445876,0.0010207252298548937,0.0066836452351196705,0.07326027040817391,0.103496812284,0.09750212036307299,0.07241725404824859
11263.857,0.01510447424906991,-0.0010657494055390515,0.010813785716891289,0.0778839428521985,-0.006665914062186021,0.019841881031933312,0.02162710204720497,0.00012167580280220136,,0.10349196940660477,0.001001308555714786,0.05174845829606056,0.006527936391968682,0.0011578853487368278,0.006286807614472342,0.07785296845115104,0.103496812284,0.10440674164346501,0.07186725830928017
11263.876,0.016771768857681668,-0.0012055976230048726,0.012165972031652927,0.08336473042876823,-0.006992410873138425,0.02055439554882828,0.024331342428922653,0.00014806125545874238,,0.11633185297250748,0.0013368460349738598,0.05816981941461563,0.00756616583296803,0.0013163128527351475,0.007227906018248442,0.08332918518121181,0.116339534521,0.11253419674645057,0.08077618593032768
11263.897,0.01855529967510139,-0.0013468836061688583,0.012165972031652927,0.08917654086903949,-0.007064299158045084,0.020879073480114228,0.024331342428922653,0.00014806125545874238,,0.11633185297250748,0.0013368460349738598,0.05816981941461563,0.005783966276428688,0.00146398912100246,0.0068103245486370425,0.08913742823338014,0.116339534521,0.11949096663380548,0.08011369706248475
11263.917,0.020463067344422325,-0.001492520889199156,0.015654591843485832,0.09538838347264023,-0.007281864152018217,0.02120928033230081,0.03130771964788437,0.00025677180383354425,,0.14443354308605194,0.0022924698423594236,0.07222601771354675,0.01085458172668483,0.0016865835430247599,0.009874758753853251,0.09534470245741898,0.144451737404,0.1305558453769415,0.10066598866340165
11263.937,0.022533083806758558,-0.0016249854499346128,0.01746024191379547,0.10350082311455243,-0.0066232280366282726,0.02302851642380788,0.03491855785250664,0.00031408353243023157,,0.14443354308605194,0.0022924698423594236,0.07222601771354675,0.012397333379201916,0.0018617413733369925,0.01121983849567668,0.10345747647709444,0.144451737404,0.14079564883790585,0.10365073909230638
11263.956,0.024762125675188873,-0.0017600550432624873,0.01746024191379547,0.11145209341908298,-0.0067534796662463105,0.02579399680154974,0.03491855785250664,0.00031408353243023157,,0.14443354308605194,0.0022924698423594236,0.07222601771354675,0.010170213732337846,0.0020054720247859293,0.010703958559634425,0.11140392160646205,0.144451737404,0.14947850122424397,0.10273961983850663
11263.977,0.02717247340760931,-0.001894014243941311,0.019268259406089783,0.12051738661839122,-0.0066979600337949835,0.02987697553248436,0.038534123450517654,0.00037159601924940944,,0.15152797102928162,0.002593579003587365,0.07577529549598694,0.011378003578989786,0.0021819981940161956,0.011914436541266005,0.12046487275293377,0.151550158858,0.15828635481110176,0.10696004198385972
11263.997,0.02979588128207311,-0.0020152970524216496,0.019268259406089783,0.13117039373225678,-0.006064140424436091,0.03493064989906978,0.038534123450517654,0.00037159601924940944,,0.15152797102928162,0.002593579003587365,0.07577529549598694,0.008757178964293472,0.002316452312763984,0.0112158235433329,0.13111731052392975,0.151550158858,0.16542909299833267,0.10607777458925387
11264.017,0.03259829860772867,-0.0021389595812546514,0.02399718016386032,0.13344844407476736,-0.005888691849011016,0.035504283508408195,0.04798925295472145,0.0005965716554783285,,0.1921715885400772,0.004667803179472685,0.09611445665359497,0.015414425644391772,0.002600017098381307,0.015199154347404133,0.13339147110790747,0.192228272557,0.17878922478261533,0.13672113780398748
11264.036,0.03558104854784927,-0.002248433433666319,0.026400040835142136,0.156986838951792,-0.005761781705806649,0.04018584199961604,0.05279354006052017,0.0007132667815312743,,0.1921715885400772,0.004667803179472685,0.09611445665359497,0.017240022740068327,0.002796989124111198,0.016838484020683886,0.1569245721099404,0.192228272557,0.18870134829169374,0.13993896780081716
11264.057,0.03875869934092291,-0.0023527336913942154,0.026400040835142136,0.15888253965021387,-0.005215012886280977,0.04405831581321661,0.05279354006052017,0.0007132667815312743,,0.1921715885400772,0.004667803179472685,0.09611445665359497,0.014066092285730478,0.0029192740079955325,0.01595731770440032,0.15881941867551055,0.192228272557,0.19823549855114433,0.13823478023300426
